cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
1504,simulation5,0.8880691,0.477151,1.2288156,0.7988525,0.4147883,2.61234,0.5596198,0.01661918
1505,simulation5,0.73980796,0.3615906,1.1025548,0.6331873,0.39354658,2.6206534,0.5648751,0.01661918
1506,simulation5,0.8348502,0.49423528,1.1573524,0.7952258,0.39230412,2.626431,0.55324537,0.01661918
1507,simulation5,0.80309325,0.49903366,1.1179996,0.78780603,0.38072163,2.6337328,0.550222,0.01661918
1508,simulation5,0.8772565,0.48824057,1.2106773,0.80540836,0.4081708,2.6166704,0.5572453,0.01661918
1509,simulation5,0.8953286,0.4165836,1.2661598,0.7437739,0.43353182,2.5991583,0.5687904,0.01661918
1510,simulation5,0.7549742,0.4147184,1.0975603,0.6893281,0.38549,2.6276114,0.55847883,0.01661918
1511,simulation5,0.8548931,0.36217833,1.2418855,0.6770052,0.4335826,2.5970347,0.57353157,0.01661918
1512,simulation5,0.86420673,0.40648925,1.2324247,0.72260654,0.42499804,2.6036923,0.56787384,0.01661918
1513,simulation5,0.8425705,0.4637911,1.1799539,0.76909643,0.40253067,2.6191044,0.5581019,0.01661918
1514,simulation5,0.62894994,0.45732513,0.9310991,0.6812421,0.33308893,2.6605256,0.5432034,0.01661918
1515,simulation5,0.79856545,0.43398824,1.1406382,0.7241542,0.39516577,2.6224134,0.5590187,0.01661918
1516,simulation5,0.719264,0.41707122,1.0542374,0.6779417,0.37292063,2.6352427,0.55548155,0.01661918
1517,simulation5,0.768674,0.4298577,1.107158,0.70891094,0.3862841,2.6276915,0.5573667,0.01661918
1518,simulation5,0.8815608,0.5221075,1.2006418,0.8393775,0.40100685,2.622221,0.5528072,0.01661918
1519,simulation5,0.87863135,0.60093564,1.1628976,0.91374916,0.38059416,2.6376088,0.54164106,0.01661918
1520,simulation5,0.7907031,0.40532297,1.1438758,0.6939402,0.3997033,2.6185799,0.56248933,0.01661918
1521,simulation5,0.8342253,0.4520199,1.1752003,0.7547467,0.40267375,2.618571,0.55913985,0.01661918
1522,simulation5,0.8570071,0.51760423,1.1734024,0.8258697,0.3938881,2.6263504,0.5516172,0.01661918
1523,simulation5,0.81484264,0.47800255,1.1407616,0.7722033,0.38967928,2.6274207,0.5540353,0.01661918
1524,simulation5,0.7942983,0.5447194,1.0888426,0.82805383,0.36711544,2.6439836,0.5432331,0.01661918
1525,simulation5,0.8506602,0.35704398,1.2390696,0.6705542,0.43343186,2.596922,0.5739486,0.01661918
1526,simulation5,0.78722167,0.53457314,1.0848838,0.8156752,0.3672649,2.6435127,0.5441173,0.01661918
1527,simulation5,0.8241564,0.2573685,1.2543478,0.56624144,0.45129222,2.5828922,0.5864177,0.01661918
1528,simulation5,0.8735709,0.4272188,1.2342409,0.7458317,0.4228257,2.6057487,0.56562114,0.01661918
1529,simulation5,0.7938464,0.53880537,1.0907459,0.8222362,0.36835185,2.642979,0.5440174,0.01661918
1530,simulation5,0.88424295,0.49170855,1.2175333,0.8113284,0.40968445,2.6159022,0.55727804,0.01661918
1531,simulation5,0.9549025,0.42243746,1.3386747,0.7712651,0.45432258,2.5876007,0.57249516,0.01661918
1532,simulation5,0.79738444,0.35031143,1.1766644,0.64425063,0.41613168,2.6066942,0.5708533,0.01661918
1533,simulation5,0.8589111,0.5584173,1.1579872,0.86560607,0.3844883,2.6336272,0.54607433,0.01661918
1534,simulation5,0.874477,0.5053867,1.1996281,0.8207464,0.40284136,2.6204948,0.55462587,0.01661918
1535,simulation5,0.87939745,0.33888054,1.2841113,0.66394603,0.44921982,2.5872545,0.5787884,0.01661918
1536,simulation5,0.9456444,0.42002916,1.3280344,0.7655785,0.45145375,2.5891128,0.5721338,0.01661918
1537,simulation5,0.77155995,0.4257143,1.1123227,0.70606893,0.38824546,2.6263275,0.5581669,0.01661918
1538,simulation5,0.89730346,0.42300227,1.2655343,0.75062335,0.43250003,2.5999966,0.56802064,0.01661918
1539,simulation5,0.8584037,0.42868644,1.2150011,0.74157596,0.41706628,2.6091602,0.56426686,0.01661918
1540,simulation5,0.9072383,0.4702485,1.2554286,0.79938626,0.42336258,2.6070702,0.56203645,0.01661918
1541,simulation5,0.79431045,0.4582491,1.1250981,0.74562836,0.38775948,2.6278532,0.55528164,0.01661918
1542,simulation5,0.71768075,0.45033124,1.038435,0.7089037,0.36441272,2.6417463,0.5507036,0.01661918
1543,simulation5,0.85567075,0.37383184,1.2372758,0.68836975,0.4306886,2.5991511,0.5719112,0.01661918
1544,simulation5,0.90729976,0.5259255,1.2298338,0.85263526,0.40881756,2.6177013,0.55418354,0.01661918
1545,simulation5,0.848013,0.44573364,1.194609,0.753929,0.4090123,2.6145556,0.5610636,0.01661918
1546,simulation5,0.87848103,0.4869453,1.2127398,0.8046288,0.4089252,2.6161735,0.5575195,0.01661918
1547,simulation5,0.9630901,0.50530064,1.3080776,0.8535219,0.43417746,2.6021492,0.5612674,0.01661918
1548,simulation5,0.8101244,0.48576126,1.1318722,0.7778151,0.38622576,2.6298313,0.55259746,0.01661918
1549,simulation5,0.90701663,0.48982018,1.2460426,0.81800216,0.41810986,2.6108706,0.5592478,0.01661918
1550,simulation5,0.8264738,0.45577207,1.1642679,0.755407,0.39909592,2.6208627,0.55803037,0.01661918
1551,simulation5,0.86172163,0.32954273,1.2663238,0.6485441,0.44516572,2.589171,0.57878286,0.01661918
1552,simulation5,0.8416325,0.36914632,1.2221328,0.6786878,0.426877,2.601163,0.5715153,0.01661918
1553,simulation5,0.9368828,0.5602721,1.2499644,0.8965311,0.41017702,2.6181834,0.5515679,0.01661918
1554,simulation5,0.81539035,0.4722187,1.1439112,0.76689863,0.39128596,2.6262205,0.554888,0.01661918
1555,simulation5,0.9761256,0.42113316,1.366688,0.77776015,0.46294737,2.5827692,0.57430965,0.01661918
1556,simulation5,0.87372786,0.4527181,1.2226127,0.77019477,0.41615838,2.610612,0.56200486,0.01661918
1557,simulation5,0.9710576,0.44349387,1.3487655,0.79728556,0.45451722,2.5882986,0.57069904,0.01661918
1558,simulation5,0.858108,0.4770531,1.1926697,0.78756845,0.40446362,2.618454,0.5573923,0.01661918
1559,simulation5,0.95608264,0.41266668,1.345136,0.76236707,0.45758584,2.5854094,0.5739953,0.01661918
1560,simulation5,0.9676581,0.4216405,1.3554842,0.7751605,0.45949218,2.5846968,0.57358706,0.01661918
1561,simulation5,0.9770761,0.46201015,1.347147,0.81719303,0.45154202,2.590668,0.56849986,0.01661918
1562,simulation5,0.7626101,0.50052154,1.0706042,0.7738287,0.36749756,2.642102,0.54702926,0.01661918
1563,simulation5,0.8505477,0.38713628,1.2246774,0.6991081,0.4252677,2.6027887,0.5696097,0.01661918
1564,simulation5,0.8316703,0.49300522,1.1541269,0.7928544,0.39155215,2.626842,0.55318165,0.01661918
1565,simulation5,0.8345434,0.482801,1.1619816,0.7842039,0.395042,2.6243362,0.5548268,0.01661918
1566,simulation5,0.8085822,0.46025223,1.141059,0.75293046,0.39198402,2.6253428,0.55606335,0.01661918
1567,simulation5,1.0000931,0.45977008,1.3778808,0.823429,0.46108943,2.5852787,0.5705756,0.01661918
1568,simulation5,0.9723496,0.48290697,1.3307137,0.83546823,0.44384387,2.5957947,0.5651528,0.01661918
1569,simulation5,0.8490792,0.5550257,1.1479261,0.85865676,0.38211128,2.6349666,0.54582244,0.01661918
1570,simulation5,0.8942327,0.37355646,1.2857404,0.7023912,0.4450466,2.5909452,0.5749017,0.01661918
1571,simulation5,0.91976523,0.4540694,1.278602,0.7885702,0.4322424,2.6013265,0.56528336,0.01661918
1572,simulation5,1.0348321,0.47219512,1.4166255,0.8479119,0.47115108,2.5802488,0.57144165,0.01661918
1573,simulation5,0.8574114,0.47747076,1.1916457,0.787706,0.40411896,2.6186755,0.5572815,0.01661918
1574,simulation5,0.8159087,0.5567205,1.1087319,0.84772944,0.37109494,2.6419084,0.5431567,0.01661918
1575,simulation5,0.99585557,0.539212,1.3327284,0.89804834,0.43697926,2.6018274,0.5589285,0.01661918
1576,simulation5,0.94341016,0.5233039,1.2750525,0.8635188,0.4221684,2.6097631,0.55724454,0.01661918
1577,simulation5,0.8636835,0.5054534,1.1866951,0.81676793,0.39916867,2.6227024,0.5538142,0.01661918
1578,simulation5,0.88848966,0.53254604,1.2042724,0.85195196,0.4007119,2.622788,0.55186,0.01661918
1579,simulation5,0.9111,0.49334937,1.2493914,0.82289165,0.41861877,2.6107066,0.5590547,0.01661918
1580,simulation5,0.9385436,0.46169695,1.2984459,0.80277586,0.43708977,2.5988314,0.56561786,0.01661918
1581,simulation5,0.93383044,0.45348662,1.2965186,0.79319566,0.43760625,2.5982246,0.5664331,0.01661918
1582,simulation5,0.88517886,0.4043403,1.2594007,0.7283507,0.43316466,2.598902,0.56977475,0.01661918
1583,simulation5,0.8462196,0.49062875,1.1724232,0.79606146,0.39700285,2.6234462,0.55459607,0.01661918
1584,simulation5,1.0022565,0.58826137,1.3177122,0.9474888,0.42632836,2.6098251,0.5525536,0.01661918
1585,simulation5,0.8549009,0.5086949,1.1748062,0.8165684,0.39540204,2.6250968,0.55270773,0.01661918
1586,simulation5,0.86685246,0.43525013,1.2222847,0.7509807,0.41832158,2.6086788,0.5639697,0.01661918
1587,simulation5,0.8022774,0.4484953,1.1387115,0.73935765,0.39279887,2.624402,0.55724865,0.01661918
1588,simulation5,0.8711073,0.36882365,1.2589637,0.6893379,0.4377437,2.594913,0.5738137,0.01661918
1589,simulation5,0.7238256,0.5329876,1.0121818,0.7898868,0.34730986,2.655737,0.5397062,0.01661918
1590,simulation5,0.95249003,0.54765815,1.2748263,0.8902128,0.4189542,2.6125493,0.5544955,0.01661918
1591,simulation5,0.9276081,0.5330971,1.2511469,0.8670497,0.41399634,2.6149142,0.55468696,0.01661918
1592,simulation5,0.9424951,0.42926916,1.3194034,0.77324647,0.44763222,2.5916133,0.57056355,0.01661918
1593,simulation5,0.9258004,0.60278165,1.2175971,0.933191,0.3956119,2.6284761,0.54483706,0.01661918
1594,simulation5,0.95220864,0.52631867,1.2844821,0.86965483,0.42451718,2.6085124,0.5574773,0.01661918
1595,simulation5,0.8092678,0.61966956,1.0756767,0.9054212,0.3545642,2.654805,0.5340405,0.01661918
1596,simulation5,0.9606977,0.5724442,1.2733662,0.91702425,0.41534287,2.6155903,0.55163234,0.01661918
1597,simulation5,0.7912761,0.67496,1.0341107,0.9515174,0.3370326,2.6683342,0.52526957,0.01661918
1598,simulation5,0.8864771,0.5903449,1.1765957,0.90654576,0.3857016,2.6340613,0.5436759,0.01661918
1599,simulation5,0.8509704,0.6084274,1.1277289,0.91049373,0.37001052,2.6445086,0.53859675,0.01661918
1600,simulation5,0.9775064,0.4625792,1.3474115,0.8178946,0.4515449,2.590688,0.56845087,0.01661918
1601,simulation5,0.8914812,0.48414654,1.229749,0.8068036,0.41415495,2.6129768,0.5588866,0.01661918
1602,simulation5,0.9275719,0.5259184,1.2544118,0.860162,0.41585892,2.6135502,0.5556933,0.01661918
1603,simulation5,0.89311135,0.51088184,1.2195406,0.8329589,0.40780416,2.6177385,0.55524075,0.01661918
1604,simulation5,0.89425784,0.5706186,1.194324,0.89055926,0.39311305,2.6287985,0.54697955,0.01661918
1605,simulation5,0.8344898,0.44303304,1.1795335,0.74628675,0.40505064,2.6168082,0.56043124,0.01661918
1606,simulation5,0.97219986,0.60808706,1.2712173,0.95550174,0.4102353,2.6199386,0.54753286,0.01661918
1607,simulation5,0.8843954,0.54595536,1.1934581,0.86325055,0.39596748,2.6261501,0.5496847,0.01661918
1608,simulation5,0.9051171,0.5012965,1.2384368,0.828266,0.41444063,2.6134553,0.5574855,0.01661918
1609,simulation5,0.84788287,0.54888695,1.1491416,0.85233516,0.38320735,2.6340597,0.5465863,0.01661918
1610,simulation5,0.96539587,0.6395912,1.249081,0.9832655,0.40003496,2.6272013,0.5426963,0.01661918
1611,simulation5,0.87676376,0.6214873,1.152057,0.9327544,0.37508383,2.6417992,0.5386798,0.01661918
1612,simulation5,0.8951955,0.4818216,1.2353327,0.8059656,0.41605952,2.6117694,0.5594932,0.01661918
1613,simulation5,0.9936223,0.5257923,1.3364867,0.88435245,0.43986434,2.5996773,0.56066054,0.01661918
1614,simulation5,0.91710716,0.55620205,1.2279614,0.8852787,0.4044251,2.6214483,0.5506728,0.01661918
1615,simulation5,0.91024643,0.67567194,1.1680844,0.9974061,0.37286264,2.6451705,0.53369874,0.01661918
1616,simulation5,0.9217459,0.58447737,1.2208743,0.9141147,0.39883897,2.6258497,0.54707736,0.01661918
1617,simulation5,0.9582598,0.51989645,1.2950121,0.86573184,0.42842236,2.6060147,0.558837,0.01661918
1618,simulation5,0.8637931,0.4879148,1.1946336,0.8000626,0.40364233,2.619357,0.5562867,0.01661918
1619,simulation5,0.94852453,0.57386106,1.2578858,0.9138809,0.4107123,2.6183717,0.550532,0.01661918
1620,simulation5,0.8837638,0.6261854,1.1581911,0.9398989,0.3761938,2.6412764,0.5385438,0.01661918
1621,simulation5,0.962414,0.5521771,1.2849057,0.89820975,0.42128894,2.6113572,0.5546,0.01661918
1622,simulation5,0.9688247,0.5604473,1.2889175,0.90850866,0.42138258,2.6116128,0.5539165,0.01661918
1623,simulation5,0.93129796,0.60687333,1.222326,0.9391692,0.39642778,2.6281352,0.54467386,0.01661918
1624,simulation5,0.90338266,0.5261474,1.2250106,0.8513885,0.4074139,2.6185434,0.55386144,0.01661918
1625,simulation5,0.79285735,0.66817975,1.0384802,0.94562316,0.3389818,2.6668072,0.5262944,0.01661918
1626,simulation5,0.88400483,0.5129144,1.2076765,0.83150244,0.40416878,2.6199818,0.5542777,0.01661918
1627,simulation5,0.90044993,0.51634175,1.2259164,0.84091544,0.4089251,2.6172779,0.5550198,0.01661918
1628,simulation5,0.8518552,0.60273474,1.1311053,0.905374,0.37162617,2.6432803,0.5394426,0.01661918
1629,simulation5,0.9486585,0.6000237,1.2461631,0.93904793,0.40403625,2.6233122,0.54689896,0.01661918
1630,simulation5,0.9311572,0.46129718,1.2893685,0.7996751,0.43446198,2.6003225,0.5651152,0.01661918
1631,simulation5,0.9317731,0.6834981,1.1901823,1.0129924,0.37810668,2.6422057,0.53422433,0.01661918
1632,simulation5,0.9379226,0.56831634,1.2475578,0.9046313,0.40846202,2.6195,0.5505212,0.01661918
1633,simulation5,0.8688969,0.6330889,1.1381538,0.94091654,0.36986473,2.6455078,0.53652006,0.01661918
1634,simulation5,1.0446842,0.5817579,1.3751057,0.95666337,0.44435468,2.5993407,0.5567041,0.01661918
1635,simulation5,0.9384988,0.52977383,1.2659962,0.8679005,0.41870785,2.612024,0.55596614,0.01661918
1636,simulation5,0.8779258,0.696416,1.1226312,1.0051622,0.35803953,2.655354,0.5285637,0.01661918
1637,simulation5,0.93261176,0.56946063,1.2406232,0.9037569,0.40633714,2.6208055,0.54996866,0.01661918
1638,simulation5,0.9329556,0.5986129,1.2279637,0.9318561,0.39905626,2.626245,0.5459399,0.01661918
1639,simulation5,0.92120457,0.45683962,1.2790667,0.7917473,0.43201447,2.6015623,0.5649972,0.01661918
1640,simulation5,0.7910668,0.59757495,1.0639194,0.87732863,0.3540362,2.654339,0.53573906,0.01661918
1641,simulation5,0.985678,0.65264434,1.2682651,1.0033076,0.40402713,2.6253295,0.5424328,0.01661918
1642,simulation5,0.87371576,0.54764044,1.1800672,0.8608597,0.39199564,2.6286256,0.54866153,0.01661918
1643,simulation5,0.90180135,0.50715345,1.2317328,0.83263206,0.41176543,2.615252,0.5564128,0.01661918
1644,simulation5,0.9503263,0.59506774,1.2504147,0.9349068,0.40587595,2.6220307,0.5477107,0.01661918
1645,simulation5,0.9585332,0.690989,1.2189397,1.0301734,0.38534278,2.6380498,0.53519356,0.01661918
1646,simulation5,1.0115272,0.58248013,1.3321611,0.94531685,0.4313476,2.6067235,0.55406463,0.01661918
1647,simulation5,1.0151745,0.6772922,1.2937919,1.0378938,0.4084891,2.6236482,0.5412763,0.01661918
1648,simulation5,0.94390655,0.5598528,1.2586942,0.8987319,0.412736,2.6166546,0.55214787,0.01661918
1649,simulation5,0.92312485,0.58506775,1.2222567,0.9151951,0.39915445,2.6256819,0.5470968,0.01661918
1650,simulation5,0.98717624,0.5382918,1.3222747,0.8939887,0.43401757,2.603486,0.5584071,0.01661918
1651,simulation5,0.8584075,0.60472983,1.1378412,0.90976185,0.3732307,2.6423469,0.5396451,0.01661918
1652,simulation5,0.91661054,0.5748964,1.2190056,0.9030117,0.39952064,2.6250832,0.548031,0.01661918
1653,simulation5,1.0445646,0.711281,1.315117,1.0814524,0.4106186,2.6237144,0.5388423,0.01661918
1654,simulation5,0.8804809,0.60582227,1.1629776,0.9191302,0.38001406,2.6381485,0.5411029,0.01661918
1655,simulation5,0.9537009,0.72401977,1.1995684,1.0601915,0.3760467,2.6450272,0.53038615,0.01661918
1656,simulation5,0.9170437,0.6719082,1.1775266,0.9963393,0.37591016,2.6431253,0.53470224,0.01661918
1657,simulation5,1.0116513,0.5344433,1.3550358,0.89923555,0.44422078,2.5975387,0.56079143,0.01661918
1658,simulation5,0.9154342,0.6871906,1.1694168,1.0104303,0.37187195,2.6462214,0.53251904,0.01661918
1659,simulation5,0.95779055,0.7264154,1.2034252,1.0640252,0.37684986,2.6446216,0.53036517,0.01661918
1660,simulation5,0.77278525,0.5837063,1.048742,0.85707754,0.35158798,2.655393,0.5363104,0.01661918
1661,simulation5,0.86507726,0.5493044,1.1691562,0.8592075,0.3887357,2.6306803,0.5477933,0.01661918
1662,simulation5,0.9397067,0.7003698,1.1926752,1.0321903,0.37685096,2.643627,0.53253525,0.01661918
1663,simulation5,1.0485628,0.5819271,1.3800523,0.9582291,0.4458314,2.5985224,0.556978,0.01661918
1664,simulation5,1.143729,0.54406154,1.5262653,0.9557883,0.49595144,2.5699966,0.5696873,0.01661918
1665,simulation5,0.92418176,0.61199725,1.2116256,0.9414344,0.3927808,2.6305337,0.543444,0.01661918
1666,simulation5,0.93244225,0.7010554,1.1838214,1.0301359,0.37429398,2.6452396,0.5319071,0.01661918
1667,simulation5,0.8922062,0.5731258,1.1908011,0.8921929,0.39181167,2.6296833,0.5464807,0.01661918
1668,simulation5,0.9375706,0.5468837,1.2569411,0.8839512,0.41389415,2.6154888,0.55349356,0.01661918
1669,simulation5,0.92337674,0.57327324,1.2278194,0.903977,0.40221852,2.6234038,0.54875547,0.01661918
1670,simulation5,0.97393686,0.6156739,1.2700157,0.9634304,0.4089709,2.620977,0.5466196,0.01661918
1671,simulation5,0.9691274,0.6880722,1.2329096,1.0312959,0.38966078,2.6353078,0.5363752,0.01661918
1672,simulation5,0.92860705,0.6016089,1.2214525,0.93311185,0.3968438,2.6276886,0.54520535,0.01661918
1673,simulation5,0.9528189,0.70984817,1.2043217,1.0462086,0.37902033,2.6426492,0.5322263,0.01661918
1674,simulation5,0.9134703,0.7184335,1.1546615,1.0397515,0.3642044,2.65223,0.52818054,0.01661918
1675,simulation5,0.9237318,0.5902628,1.2206733,0.92040527,0.39805272,2.6265383,0.5464201,0.01661918
1676,simulation5,0.9663974,0.5902612,1.2720994,0.9362391,0.41269508,2.6178112,0.54956675,0.01661918
1677,simulation5,1.0244682,0.5582026,1.3602387,0.9266968,0.4428127,2.5992713,0.55844575,0.01661918
1678,simulation5,0.92544377,0.6056393,1.2159148,0.9358012,0.39478073,2.6290853,0.5444154,0.01661918
1679,simulation5,0.88849807,0.7355704,1.1191916,1.046837,0.3525508,2.660333,0.52407014,0.01661918
1680,simulation5,1.0170525,0.65379626,1.3065714,1.0159436,0.41505474,2.618896,0.5446321,0.01661918
1681,simulation5,1.1135986,0.72989184,1.3934059,1.124527,0.43143415,2.61246,0.5414684,0.01661918
1682,simulation5,1.0324239,0.69880927,1.3056109,1.0649698,0.40934682,2.6239772,0.539633,0.01661918
1683,simulation5,0.9766383,0.6379093,1.2635895,0.98579985,0.40443394,2.6245186,0.5437708,0.01661918
1684,simulation5,1.0287253,0.7079354,1.2970191,1.0724213,0.40575513,2.626442,0.5381161,0.01661918
1685,simulation5,0.9722585,0.6660725,1.2460551,1.0112756,0.39601892,2.6306255,0.5395964,0.01661918
1686,simulation5,0.9474257,0.6189806,1.2361845,0.95680326,0.39881185,2.6271472,0.54418105,0.01661918
1687,simulation5,0.92260885,0.71905166,1.1650604,1.043777,0.36700884,2.6504822,0.528768,0.01661918
1688,simulation5,1.0821335,0.669245,1.381699,1.0545225,0.4354292,2.607817,0.5474187,0.01661918
1689,simulation5,0.88561064,0.62061244,1.1626823,0.9352465,0.37811318,2.639874,0.5394429,0.01661918
1690,simulation5,1.02769,0.54496056,1.370776,0.9151472,0.4476689,2.5960276,0.56055105,0.01661918
1691,simulation5,0.9603732,0.6988631,1.2178619,1.0384396,0.38411796,2.6390991,0.5342658,0.01661918
1692,simulation5,0.8488628,0.6595258,1.1045316,0.9586992,0.35757425,2.6543167,0.5314735,0.01661918
1693,simulation5,0.9943501,0.57596755,1.3133651,0.93278974,0.42654824,2.6092167,0.5536586,0.01661918
1694,simulation5,0.98484296,0.73006004,1.2341821,1.0775913,0.38510883,2.6396801,0.5318699,0.01661918
1695,simulation5,0.9215618,0.69874185,1.171962,1.0238372,0.37125266,2.647048,0.53141636,0.01661918
1696,simulation5,1.0332505,0.66777104,1.3205041,1.0353357,0.41744983,2.618049,0.54393446,0.01661918
1697,simulation5,0.865103,0.71063465,1.1025225,1.0139738,0.3509762,2.6604505,0.5257314,0.01661918
1698,simulation5,1.0168679,0.6481494,1.3088741,1.0104377,0.41641423,2.6178858,0.54539317,0.01661918
1699,simulation5,0.9392577,0.7339273,1.1785805,1.064343,0.36905673,2.6497593,0.52799803,0.01661918
1700,simulation5,0.9203009,0.66433126,1.1845107,0.99027365,0.37875974,2.6410732,0.5359718,0.01661918
1701,simulation5,1.0009702,0.60207725,1.3097861,0.96029365,0.42229003,2.6126873,0.5505417,0.01661918
1702,simulation5,0.9965257,0.69185734,1.2645363,1.0450718,0.39827985,2.630262,0.53790075,0.01661918
1703,simulation5,0.9054499,0.5415958,1.2205331,0.866945,0.40417248,2.6210532,0.55185074,0.01661918
1704,simulation5,0.9458296,0.67082936,1.2121434,1.0060481,0.3857761,2.637012,0.53698045,0.01661918
1705,simulation5,0.94442004,0.69435006,1.2007253,1.0281546,0.37980935,2.641571,0.5336948,0.01661918
1706,simulation5,0.9954063,0.86222136,1.1931163,1.2093005,0.35851786,2.6612432,0.51508445,0.01661918
1707,simulation5,1.0141119,0.6318425,1.3127774,0.9937304,0.41954252,2.6154368,0.5474277,0.01661918
1708,simulation5,0.90155137,0.7155147,1.1419829,1.0324602,0.36104304,2.6541274,0.52769744,0.01661918
1709,simulation5,1.0517044,0.6237545,1.3641597,0.99963325,0.43581393,2.605809,0.5513968,0.01661918
1710,simulation5,1.061013,0.7704733,1.3093401,1.1446978,0.40186703,2.631147,0.5320548,0.01661918
1711,simulation5,1.0241542,0.71468467,1.2884451,1.077258,0.40246588,2.6286473,0.53685987,0.01661918
1712,simulation5,1.0673947,0.701657,1.3479396,1.0804843,0.42140675,2.6170845,0.54186124,0.01661918
1713,simulation5,1.0307662,0.7382798,1.2862934,1.102473,0.39904094,2.6315901,0.53415793,0.01661918
1714,simulation5,1.0042597,0.7302703,1.2574924,1.084976,0.39172253,2.6356726,0.5332764,0.01661918
1715,simulation5,0.9692863,0.75941783,1.2035683,1.1001415,0.37308574,2.6482103,0.52679056,0.01661918
1716,simulation5,1.013564,0.62250507,1.3163224,0.98454523,0.42172578,2.6138117,0.54867357,0.01661918
1717,simulation5,0.9382515,0.69844514,1.1917406,1.0297942,0.37681192,2.6435778,0.53268707,0.01661918
1718,simulation5,0.9981004,0.70749575,1.2597351,1.0607299,0.39504847,2.6327982,0.535897,0.01661918
1719,simulation5,0.99420387,0.8840327,1.1832285,1.2299923,0.3533733,2.6653476,0.51214516,0.01661918
1720,simulation5,0.92084354,0.6648318,1.1849295,0.99095863,0.37881362,2.641058,0.5359426,0.01661918
1721,simulation5,0.9168919,0.6905364,1.1697814,1.0141943,0.37158856,2.6465256,0.53217596,0.01661918
1722,simulation5,0.96158093,0.71193594,1.213879,1.0514823,0.38146886,2.6412225,0.53259176,0.01661918
1723,simulation5,1.0201622,0.8054465,1.2450832,1.1635159,0.37943846,2.6460135,0.5243761,0.01661918
1724,simulation5,1.0337919,0.70486325,1.3046249,1.0713135,0.40833303,2.624806,0.5389114,0.01661918
1725,simulation5,0.950554,0.782252,1.1725512,1.1151835,0.3618885,2.6561053,0.5223864,0.01661918
1726,simulation5,0.9378091,0.701961,1.1897846,1.0330135,0.37585723,2.6443033,0.5321809,0.01661918
1727,simulation5,1.1149118,0.6845128,1.4166765,1.0810863,0.4440556,2.603574,0.547796,0.01661918
1728,simulation5,1.0470762,0.6226261,1.3587612,0.996868,0.43433493,2.606603,0.55120075,0.01661918
1729,simulation5,0.961273,0.79989576,1.1780353,1.1362379,0.3613996,2.6570795,0.52082783,0.01661918
1730,simulation5,1.0124094,0.7718471,1.2497836,1.1281483,0.38466394,2.6415403,0.52829164,0.01661918
1731,simulation5,0.95298135,0.7198921,1.2004019,1.0559455,0.3767572,2.6444302,0.53088754,0.01661918
1732,simulation5,0.9952961,0.837193,1.2028722,1.1850172,0.3640268,2.6568134,0.5183663,0.01661918
1733,simulation5,0.9867546,0.67194283,1.261202,1.0222821,0.39968377,2.628657,0.53987986,0.01661918
1734,simulation5,0.97558504,0.6642719,1.2508777,1.0107727,0.39761952,2.6295962,0.54009,0.01661918
1735,simulation5,1.0749322,0.7606782,1.3308073,1.1403025,0.40925983,2.626418,0.53440523,0.01661918
1736,simulation5,1.0155575,0.75553554,1.2604356,1.1135458,0.38959715,2.6379216,0.53071016,0.01661918
1737,simulation5,0.9933293,0.73666674,1.2416065,1.0871093,0.3864456,2.6391163,0.53160715,0.01661918
1738,simulation5,1.0874546,0.7589897,1.3471167,1.1432292,0.41422158,2.6234615,0.5355623,0.01661918
1739,simulation5,0.9804676,0.8329632,1.187274,1.1753917,0.36020175,2.659082,0.51785195,0.01661918
1740,simulation5,1.0392487,0.7309777,1.2998677,1.0985314,0.4038291,2.6284676,0.5357743,0.01661918
1741,simulation5,0.93943727,0.61559117,1.2281532,0.95057464,0.39697158,2.628131,0.5440643,0.01661918
1742,simulation5,0.9940489,0.75582117,1.2344733,1.1058682,0.38219312,2.6424434,0.5290889,0.01661918
1743,simulation5,0.9177984,0.80957454,1.1244515,1.1292405,0.345738,2.6675253,0.516412,0.01661918
1744,simulation5,1.0049996,0.6723655,1.283405,1.0294088,0.40605977,2.624889,0.5411869,0.01661918
1745,simulation5,1.0316272,0.7307904,1.2905959,1.0955541,0.40117082,2.6300354,0.53523374,0.01661918
1746,simulation5,0.985518,0.76961374,1.2186265,1.1160245,0.37613323,2.6467009,0.5266183,0.01661918
1747,simulation5,1.0158613,0.7663518,1.2562373,1.1241114,0.38713664,2.6398258,0.5292813,0.01661918
1748,simulation5,1.0563987,0.7452806,1.3147084,1.1186363,0.4064237,2.6274884,0.5351121,0.01661918
1749,simulation5,0.97920775,0.71370167,1.2342646,1.0597271,0.38704294,2.637878,0.53365743,0.01661918
1750,simulation5,1.0891088,0.73152673,1.3616174,1.1172498,0.42180505,2.618019,0.5394123,0.01661918
1751,simulation5,1.0765936,0.8885851,1.2779536,1.26497,0.37909788,2.649358,0.51747197,0.01661918
1752,simulation5,1.0470535,0.7743393,1.2906021,1.1433215,0.3960145,2.6347778,0.53050536,0.01661918
1753,simulation5,1.0422964,0.93802345,1.2183679,1.3002952,0.35713777,2.6649418,0.5086309,0.01661918
1754,simulation5,0.9898746,0.83950657,1.1956332,1.1852362,0.36176667,2.658331,0.5176698,0.01661918
