cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
469,simulation6,2.5508506,0.46223977,4.7012734,1.4014593,1.9989489,1.9871832,0.5365189,0.016220456
470,simulation6,2.5018287,0.47897395,4.537741,1.4077802,1.9170645,2.0064337,0.5313242,0.016220456
471,simulation6,2.662296,0.4104817,5.073593,1.3733717,2.1847932,1.9437721,0.5485665,0.016220456
472,simulation6,2.5978582,0.4697554,4.831009,1.4198477,2.0608387,1.9743719,0.5381524,0.016220456
473,simulation6,2.569135,0.5582336,4.6444817,1.5060445,1.95758,2.0035477,0.52458113,0.016220456
474,simulation6,2.6638958,0.5591383,4.9244323,1.5279387,2.0935736,1.9742088,0.52988994,0.016220456
475,simulation6,2.5703323,0.4375951,4.7870035,1.3801119,2.0441158,1.9754934,0.5409827,0.016220456
476,simulation6,2.4877799,0.38350487,4.6057196,1.3051301,1.9637884,1.9888502,0.5435976,0.016220456
477,simulation6,2.4637063,0.56910145,4.3274245,1.4927498,1.8025136,2.0387213,0.51698375,0.016220456
478,simulation6,2.5433683,0.34856638,4.8019376,1.28201,2.063088,1.9647034,0.5511777,0.016220456
479,simulation6,2.569937,0.35328582,4.8712835,1.2931349,2.095571,1.9581711,0.5517663,0.016220456
480,simulation6,2.5883164,0.49375263,4.776208,1.4427354,2.0309262,1.9826417,0.5344456,0.016220456
481,simulation6,2.6215122,0.452209,4.91527,1.4072287,2.1034603,1.9640427,0.5414124,0.016220456
482,simulation6,2.673885,0.42167836,5.095041,1.3875656,2.193587,1.942793,0.54765046,0.016220456
483,simulation6,2.5294497,0.4923357,4.603362,1.4280727,1.9470148,2.000852,0.5311454,0.016220456
484,simulation6,2.5798218,0.58298993,4.647496,1.5344259,1.9555135,2.0058799,0.52188516,0.016220456
485,simulation6,2.4831262,0.49243858,4.4682035,1.4174564,1.8814322,2.015344,0.5283948,0.016220456
486,simulation6,2.5847268,0.56189215,4.686279,1.5133888,1.9773773,1.9995016,0.5250033,0.016220456
487,simulation6,2.5809848,0.45323277,4.8007765,1.3987844,2.0486045,1.9757191,0.539484,0.016220456
488,simulation6,2.598728,0.4943192,4.806726,1.4456084,2.045724,1.9794775,0.5349879,0.016220456
489,simulation6,2.6659825,0.5595136,4.929911,1.5288116,2.0961432,1.973697,0.5299345,0.016220456
490,simulation6,2.5771174,0.517251,4.715434,1.4648814,1.9979509,1.9916109,0.53058517,0.016220456
491,simulation6,2.5974476,0.44682035,4.8532834,1.3960422,2.0745454,1.9697402,0.54102314,0.016220456
492,simulation6,2.576314,0.5073616,4.7245374,1.454342,2.0038004,1.9895809,0.5318802,0.016220456
493,simulation6,2.547116,0.48630092,4.662359,1.4257711,1.9765592,1.9939158,0.5330131,0.016220456
494,simulation6,2.583828,0.38466227,4.8782177,1.3287129,2.0946987,1.9607518,0.54834336,0.016220456
495,simulation6,2.5746443,0.50891304,4.7177696,1.455596,2.0002828,1.9904655,0.53157055,0.016220456
496,simulation6,2.5698566,0.48479766,4.731576,1.4292824,2.010466,1.9864017,0.53456926,0.016220456
497,simulation6,2.607012,0.56810474,4.745178,1.5248687,2.0051498,1.9939309,0.5254751,0.016220456
498,simulation6,2.7012148,0.4646718,5.12838,1.4382552,2.2038536,1.9439505,0.5433865,0.016220456
499,simulation6,2.590113,0.49935555,4.775021,1.4490018,2.029543,1.9833721,0.53378856,0.016220456
500,simulation6,2.4830377,0.54076743,4.4139023,1.4678276,1.8482847,2.0263593,0.5218877,0.016220456
501,simulation6,2.5305831,0.37762335,4.737119,1.3088404,2.028286,1.9743294,0.546853,0.016220456
502,simulation6,2.5703502,0.45603743,4.7666206,1.3993001,2.031677,1.9795803,0.53853405,0.016220456
503,simulation6,2.5492842,0.36551046,4.8012023,1.3008474,2.0604684,1.9665523,0.54925406,0.016220456
504,simulation6,2.4931135,0.45325607,4.541515,1.3789594,1.9225714,2.0032642,0.53430676,0.016220456
505,simulation6,2.546035,0.5097679,4.6321473,1.4500659,1.9585097,1.999657,0.5297621,0.016220456
506,simulation6,2.6855276,0.42171052,5.128277,1.390197,2.2095182,1.9394687,0.5481715,0.016220456
507,simulation6,2.5924726,0.5035308,4.7771897,1.4538964,2.0300002,1.9835932,0.5333598,0.016220456
508,simulation6,2.6353495,0.37660214,5.0319095,1.3322586,2.1693192,1.9444134,0.55171305,0.016220456
509,simulation6,2.5765486,0.46922484,4.769725,1.4144622,2.0312927,1.9806778,0.5370967,0.016220456
510,simulation6,2.6049387,0.45410186,4.866812,1.4053247,2.080039,1.9691293,0.54043716,0.016220456
511,simulation6,2.631803,0.49524906,4.8999653,1.4541852,2.0903933,1.9700546,0.53645205,0.016220456
512,simulation6,2.630446,0.4910421,4.900476,1.4495106,2.0911994,1.9695671,0.5369199,0.016220456
513,simulation6,2.5411706,0.46089384,4.674119,1.3978842,1.9859245,1.9899253,0.5361256,0.016220456
514,simulation6,2.626627,0.55667555,4.817123,1.5171562,2.0418384,1.9851071,0.5281703,0.016220456
515,simulation6,2.659983,0.55019444,4.922639,1.5177383,2.0939074,1.9734639,0.53082997,0.016220456
516,simulation6,2.6157181,0.49664852,4.8534603,1.4518771,2.0679774,1.9748901,0.5355672,0.016220456
517,simulation6,2.65974,0.40157,5.0755324,1.3635751,2.1869063,1.9426455,0.5495976,0.016220456
518,simulation6,2.6730762,0.5161713,4.99472,1.4854033,2.1329384,1.9627,0.5356511,0.016220456
519,simulation6,2.5807338,0.5141691,4.729765,1.4624557,2.00537,1.9897603,0.53121734,0.016220456
520,simulation6,2.6058345,0.5212004,4.796469,1.4753573,2.0368602,1.9834625,0.531749,0.016220456
521,simulation6,2.7226825,0.48148763,5.1720095,1.4605035,2.2225006,1.9413614,0.5422034,0.016220456
522,simulation6,2.5780487,0.4504007,4.795478,1.3951632,2.0464523,1.9759623,0.53971076,0.016220456
523,simulation6,2.677557,0.53721815,4.9855695,1.5082978,2.1257463,1.9658016,0.5332172,0.016220456
524,simulation6,2.6293592,0.61130184,4.761371,1.5752306,2.0068588,1.9968568,0.5209873,0.016220456
525,simulation6,2.7925887,0.60032606,5.2324243,1.6009811,2.2334507,1.9483716,0.5296843,0.016220456
526,simulation6,2.5388322,0.52195597,4.5970135,1.4611742,1.9396986,2.0047114,0.52768874,0.016220456
527,simulation6,2.5682888,0.43653324,4.782396,1.3785303,2.0420578,1.9758503,0.541026,0.016220456
528,simulation6,2.5830622,0.40319636,4.857305,1.3476391,2.0822523,1.9647975,0.5459304,0.016220456
529,simulation6,2.4575808,0.5159154,4.3685904,1.43585,1.8299091,2.0285995,0.52373105,0.016220456
530,simulation6,2.6043696,0.510211,4.8049755,1.4635062,2.0425858,1.9813786,0.53315675,0.016220456
531,simulation6,2.6932812,0.5518139,5.0149183,1.5270643,2.1378493,1.9643737,0.53208745,0.016220456
532,simulation6,2.621118,0.41944823,4.947661,1.3732665,2.1233015,1.9573661,0.54556054,0.016220456
533,simulation6,2.6668715,0.42886525,5.067608,1.3934343,2.1794853,1.946293,0.5464125,0.016220456
534,simulation6,2.6110117,0.46301082,4.874707,1.415959,2.0826228,1.9692571,0.5395836,0.016220456
535,simulation6,2.627474,0.5930678,4.777026,1.5556228,2.0170877,1.9932485,0.5233194,0.016220456
536,simulation6,2.6264427,0.4532116,4.9281073,1.4094085,2.109466,1.962853,0.54150516,0.016220456
537,simulation6,2.7004783,0.4805153,5.1097126,1.4545488,2.192789,1.9474719,0.5413495,0.016220456
538,simulation6,2.5675564,0.58344734,4.61094,1.5321258,1.9376929,2.009816,0.5211081,0.016220456
539,simulation6,2.6563938,0.55736464,4.9051924,1.5243552,2.084611,1.9759595,0.5297821,0.016220456
540,simulation6,2.6634574,0.4522237,5.0337443,1.4168628,2.1601589,1.9521277,0.5432789,0.016220456
541,simulation6,2.6971514,0.51314706,5.0662184,1.487717,2.1675947,1.955224,0.5370928,0.016220456
542,simulation6,2.620056,0.6037517,4.7424912,1.5652319,1.9987471,1.9980408,0.52145445,0.016220456
543,simulation6,2.6713006,0.41640264,5.093137,1.3815224,2.1933746,1.9424319,0.54821175,0.016220456
544,simulation6,2.5521493,0.4266635,4.7465663,1.3645844,2.026131,1.978527,0.541482,0.016220456
545,simulation6,2.623173,0.54815555,4.8167777,1.5074483,2.0428925,1.9842257,0.52911884,0.016220456
546,simulation6,2.5494902,0.465983,4.692892,1.405067,1.9943311,1.9884777,0.5359259,0.016220456
547,simulation6,2.6568563,0.60386026,4.8523207,1.5733815,2.052238,1.9864801,0.5235905,0.016220456
548,simulation6,2.6509564,0.53945386,4.9083285,1.5044897,2.088496,1.9737918,0.531771,0.016220456
549,simulation6,2.6702375,0.4423221,5.063278,1.408133,2.175626,1.9481319,0.54484075,0.016220456
550,simulation6,2.6370566,0.46680167,4.944045,1.4259288,2.1152809,1.9626621,0.54026127,0.016220456
551,simulation6,2.6860569,0.5688108,4.976864,1.543103,2.1173658,1.9699472,0.5296574,0.016220456
552,simulation6,2.6198447,0.36467785,5.0001764,1.3164223,2.1557033,1.9463582,0.5525503,0.016220456
553,simulation6,2.7044787,0.52935475,5.070135,1.5062255,2.167303,1.9565176,0.53538436,0.016220456
554,simulation6,2.6947184,0.46453056,5.1099586,1.436661,2.1950397,1.9457775,0.54311454,0.016220456
555,simulation6,2.5787842,0.57342416,4.6554384,1.524154,1.9607371,2.0040114,0.5231063,0.016220456
556,simulation6,2.6181684,0.3705924,4.9893503,1.3221425,2.1497333,1.9480674,0.55171,0.016220456
557,simulation6,2.7060363,0.5187348,5.085689,1.4955248,2.17618,1.9538584,0.5367842,0.016220456
558,simulation6,2.6829312,0.486626,5.0533667,1.4569559,2.1649728,1.9537485,0.5397988,0.016220456
559,simulation6,2.7585986,0.36481932,5.3911805,1.3476237,2.342167,1.9076033,0.5585005,0.016220456
560,simulation6,2.5049498,0.47931975,4.5464587,1.4088622,1.9212452,2.0055368,0.5314621,0.016220456
561,simulation6,2.7726083,0.57120997,5.2101226,1.5658332,2.2272625,1.9473776,0.5326342,0.016220456
562,simulation6,2.711213,0.4583669,5.1636286,1.4339215,2.221603,1.9397695,0.54463226,0.016220456
563,simulation6,2.6347914,0.47459382,4.929628,1.4334772,2.1073413,1.9649231,0.5391792,0.016220456
564,simulation6,2.637187,0.5176106,4.8921175,1.4786205,2.0836575,1.9731628,0.5338909,0.016220456
565,simulation6,2.768973,0.54095465,5.2323728,1.5333866,2.242083,1.9419817,0.5362923,0.016220456
566,simulation6,2.736426,0.43546957,5.256871,1.4159068,2.2689168,1.9282137,0.5485406,0.016220456
567,simulation6,2.7443573,0.48619473,5.2246165,1.4705222,2.2464318,1.9368088,0.5423479,0.016220456
568,simulation6,2.6836152,0.3224359,5.226618,1.2870252,2.269945,1.9192086,0.5609572,0.016220456
569,simulation6,2.765813,0.68858546,5.0690165,1.6869802,2.1442153,1.973497,0.5179427,0.016220456
570,simulation6,2.6379066,0.51852393,4.8931985,1.4797354,2.0840528,1.9731485,0.5338084,0.016220456
571,simulation6,2.6230955,0.51571417,4.854605,1.4733597,2.065983,1.9767482,0.53350824,0.016220456
572,simulation6,2.669584,0.47655815,5.0259166,1.4434855,2.1531665,1.955451,0.5404757,0.016220456
573,simulation6,2.7171454,0.44023597,5.19964,1.4163975,2.241292,1.934278,0.5472184,0.016220456
574,simulation6,2.679404,0.5813583,4.945158,1.554631,2.100526,1.9744246,0.5278116,0.016220456
575,simulation6,2.7208307,0.51747084,5.1292253,1.4975137,2.197217,1.9493779,0.5375967,0.016220456
576,simulation6,2.7717345,0.47953898,5.304704,1.4699807,2.284908,1.9283981,0.54412585,0.016220456
577,simulation6,2.7459135,0.39216328,5.327924,1.3731285,2.3085063,1.9166819,0.5544583,0.016220456
578,simulation6,2.6727943,0.51666343,4.993412,1.4858502,2.1322465,1.9628824,0.5355772,0.016220456
579,simulation6,2.6503952,0.51920444,4.927582,1.48334,2.1004033,1.969758,0.5342727,0.016220456
580,simulation6,2.7452397,0.43655756,5.2792573,1.4190935,2.279243,1.9261804,0.5487062,0.016220456
581,simulation6,2.6555147,0.39744624,5.0677595,1.3583587,2.183729,1.942994,0.5499376,0.016220456
582,simulation6,2.714293,0.5759441,5.049396,1.5569562,2.1511414,1.9634262,0.53000575,0.016220456
583,simulation6,2.6635032,0.44347388,5.0429444,1.4078057,2.1657324,1.9502914,0.5443911,0.016220456
584,simulation6,2.6540103,0.3874522,5.0738144,1.3476846,2.1879587,1.9413404,0.5511581,0.016220456
585,simulation6,2.7124872,0.42419377,5.2030435,1.3987241,2.2450583,1.9322579,0.5490698,0.016220456
586,simulation6,2.69139,0.6445786,4.9081707,1.6237648,2.0736516,1.984997,0.52015513,0.016220456
587,simulation6,2.6548924,0.4624112,4.9989247,1.4254733,2.1421273,1.956686,0.54160863,0.016220456
588,simulation6,2.6555157,0.48738182,4.974896,1.4515032,2.1272964,1.9616995,0.5384885,0.016220456
589,simulation6,2.6425915,0.53672296,4.88767,1.4997082,2.0789845,1.9755887,0.53174454,0.016220456
590,simulation6,2.6904085,0.45228255,5.110443,1.4229856,2.1969075,1.9444488,0.54447484,0.016220456
591,simulation6,2.6541593,0.48496565,4.973564,1.4486864,2.1269825,1.9615821,0.53873205,0.016220456
592,simulation6,2.659083,0.5870085,4.878915,1.5560967,2.0676253,1.9818729,0.525987,0.016220456
593,simulation6,2.6967397,0.5163689,5.061678,1.4909749,2.164987,1.9560134,0.53667027,0.016220456
594,simulation6,2.7263594,0.55261725,5.107247,1.5354245,2.1818507,1.955267,0.5333966,0.016220456
595,simulation6,2.7268958,0.4454889,5.2209682,1.4240812,2.2506533,1.9327526,0.5469248,0.016220456
596,simulation6,2.7649522,0.53971165,5.2229943,1.5311439,2.237875,1.9427477,0.53631186,0.016220456
597,simulation6,2.8521423,0.45724902,5.545846,1.4648602,2.4012926,1.9028281,0.54992586,0.016220456
598,simulation6,2.7500126,0.49793586,5.227287,1.4840784,2.245969,1.9378225,0.5410578,0.016220456
599,simulation6,2.780002,0.47608757,5.330517,1.4682945,2.2975068,1.9255486,0.54484624,0.016220456
600,simulation6,2.7131555,0.5474914,5.0758753,1.5270567,2.1676288,1.9578285,0.5334991,0.016220456
601,simulation6,2.7108645,0.456481,5.164609,1.4318851,2.2223253,1.9394742,0.5448561,0.016220456
602,simulation6,2.7568789,0.58918214,5.1494775,1.5808761,2.1962643,1.9551319,0.5298715,0.016220456
603,simulation6,2.7792122,0.4542579,5.3515434,1.4453675,2.3105378,1.921165,0.5476091,0.016220456
604,simulation6,2.7591486,0.6065519,5.1372294,1.5995644,2.1880052,1.9581726,0.5277954,0.016220456
605,simulation6,2.5826805,0.50592554,4.7451615,1.4542485,2.0140507,1.9872409,0.5324529,0.016220456
606,simulation6,2.772235,0.4979514,5.2865124,1.4892907,2.2736976,1.9321383,0.5418134,0.016220456
607,simulation6,2.6681972,0.6000311,4.8909802,1.5717787,2.0716453,1.9820088,0.5247694,0.016220456
608,simulation6,2.5955489,0.35308862,4.943422,1.2988919,2.130085,1.9508634,0.5529495,0.016220456
609,simulation6,2.845496,0.50632054,5.4747934,1.514734,2.3607633,1.9149892,0.54334605,0.016220456
610,simulation6,2.7022574,0.4483769,5.1484046,1.4215676,2.2156303,1.9402454,0.54550475,0.016220456
611,simulation6,2.5904593,0.44982764,4.830671,1.3975061,2.0633378,1.9723389,0.5403335,0.016220456
612,simulation6,2.7192907,0.48147362,5.162533,1.4597223,2.2179906,1.9422957,0.5420655,0.016220456
613,simulation6,2.6903856,0.5524643,5.006043,1.5270822,2.1335127,1.9653304,0.5318793,0.016220456
614,simulation6,2.6196954,0.5011038,4.86003,1.4574243,2.0705225,1.9746883,0.5351848,0.016220456
615,simulation6,2.731556,0.44979632,5.228857,1.4296525,2.2537208,1.9324603,0.5465339,0.016220456
616,simulation6,2.8413188,0.5344523,5.433145,1.5432615,2.3371027,1.9220444,0.53960454,0.016220456
617,simulation6,2.8111162,0.52045566,5.3667226,1.5217607,2.3079925,1.9268937,0.54029787,0.016220456
618,simulation6,2.7633533,0.3545029,5.415071,1.3379815,2.3548882,1.9041699,0.56003994,0.016220456
619,simulation6,2.7213135,0.49851453,5.150453,1.4778944,2.2099226,1.9452816,0.5400037,0.016220456
620,simulation6,2.7241504,0.44279575,5.216486,1.4206377,2.2489462,1.9328924,0.5471754,0.016220456
621,simulation6,2.7659671,0.49293765,5.275085,1.482605,2.2690773,1.9326917,0.542233,0.016220456
622,simulation6,2.6580229,0.47995996,4.9896665,1.4443797,2.135359,1.9594439,0.5395335,0.016220456
623,simulation6,2.755792,0.5177256,5.221804,1.5060589,2.240519,1.9404883,0.5387616,0.016220456
624,simulation6,2.766974,0.55896866,5.208097,1.5517184,2.2281034,1.9462543,0.53397113,0.016220456
625,simulation6,2.7199981,0.66373014,4.9719515,1.6500727,2.1020436,1.9803873,0.5192642,0.016220456
626,simulation6,2.7159088,0.50052553,5.132882,1.4787877,2.2012286,1.9472455,0.5395105,0.016220456
627,simulation6,2.7257116,0.53773344,5.1211424,1.5197614,2.1905212,1.9523281,0.5352338,0.016220456
628,simulation6,2.7810297,0.4739351,5.335563,1.4662874,2.3001866,1.9248314,0.5451548,0.016220456
629,simulation6,2.7063024,0.49907705,5.106957,1.475141,2.1889932,1.9496841,0.5392668,0.016220456
630,simulation6,2.7571287,0.5311695,5.2112045,1.5203903,2.2336016,1.9429582,0.53711814,0.016220456
631,simulation6,2.670771,0.433214,5.0742145,1.3988163,2.1820743,1.9460851,0.54603064,0.016220456
632,simulation6,2.7716458,0.5711255,5.207655,1.565518,2.22612,1.9476054,0.5326122,0.016220456
633,simulation6,2.739441,0.58434045,5.108519,1.5716474,2.177819,1.9585507,0.5298887,0.016220456
634,simulation6,2.738399,0.47262388,5.223067,1.4549973,2.2476866,1.9354889,0.54386187,0.016220456
635,simulation6,2.7717342,0.4632733,5.3219543,1.4530338,2.2953627,1.9249796,0.5461948,0.016220456
636,simulation6,2.6072757,0.49645153,4.8298836,1.4497044,2.0567126,1.9772635,0.5352057,0.016220456
637,simulation6,2.7082627,0.50491434,5.106458,1.4816486,2.1879761,1.9503427,0.53861886,0.016220456
638,simulation6,2.7572906,0.4932198,5.2516427,1.4808726,2.2580588,1.9349725,0.5419012,0.016220456
639,simulation6,2.7080956,0.45282167,5.1605005,1.4274732,2.220842,1.9395018,0.5451983,0.016220456
640,simulation6,2.7430544,0.47546914,5.2324586,1.459052,2.2516677,1.9348941,0.54366064,0.016220456
641,simulation6,2.7467537,0.48886892,5.2281737,1.47387,2.2477067,1.9367565,0.5420917,0.016220456
642,simulation6,2.735273,0.45796633,5.2301865,1.4390169,2.2531576,1.9332166,0.54561603,0.016220456
643,simulation6,2.6637695,0.5076295,4.9772534,1.4744048,2.1257176,1.963566,0.5363109,0.016220456
644,simulation6,2.786527,0.5444301,5.275448,1.5411245,2.2617402,1.9382259,0.5364504,0.016220456
645,simulation6,2.677143,0.5279978,4.993959,1.4986198,2.1309938,1.964004,0.5343505,0.016220456
646,simulation6,2.8005407,0.5906441,5.263876,1.592712,2.2495909,1.944318,0.5311532,0.016220456
647,simulation6,2.7302094,0.67104435,4.9927135,1.6600771,2.110932,1.979065,0.51881194,0.016220456
648,simulation6,2.6269119,0.5638808,4.809517,1.524795,2.0370977,1.9866846,0.5272141,0.016220456
649,simulation6,2.7442117,0.50878376,5.2004523,1.4940107,2.2318301,1.9415742,0.5394934,0.016220456
650,simulation6,2.679057,0.4097824,5.1221724,1.3763988,2.2081757,1.9388316,0.54941344,0.016220456
651,simulation6,2.7138872,0.57048386,5.0539374,1.551174,2.1540456,1.9624063,0.53066653,0.016220456
652,simulation6,2.8340144,0.45568562,5.498185,1.4592129,2.379135,1.9072231,0.54945,0.016220456
653,simulation6,2.6189613,0.4894919,4.8698564,1.4452261,2.0767677,1.9724936,0.5366072,0.016220456
654,simulation6,2.757518,0.43972558,5.3087564,1.425238,2.292601,1.9236914,0.54872435,0.016220456
655,simulation6,2.7414923,0.5791759,5.1193395,1.5667508,2.1836302,1.9569553,0.5305985,0.016220456
656,simulation6,2.809061,0.47862574,5.4059896,1.4775823,2.3325238,1.9185808,0.54554945,0.016220456
657,simulation6,2.7668164,0.5525195,5.2144666,1.5449489,2.2320218,1.9449478,0.53477174,0.016220456
658,simulation6,2.7739997,0.41112468,5.383371,1.3992655,2.3317432,1.9134109,0.55300945,0.016220456
659,simulation6,2.7142208,0.5032181,5.1252403,1.481213,2.1972058,1.9482893,0.5390965,0.016220456
660,simulation6,2.8164282,0.5459497,5.353798,1.5496354,2.2982166,1.9308903,0.5372722,0.016220456
661,simulation6,2.6619265,0.53556573,4.9431767,1.5029907,2.1056805,1.9698856,0.53273696,0.016220456
662,simulation6,2.785937,0.45623827,5.3675036,1.4489734,2.3177302,1.9198507,0.54758734,0.016220456
663,simulation6,2.7739654,0.5155207,5.272528,1.5080177,2.2645853,1.9353812,0.53965634,0.016220456
664,simulation6,2.726455,0.5183452,5.1433983,1.4997499,2.2037523,1.9480962,0.53768873,0.016220456
665,simulation6,2.7586284,0.44339317,5.307857,1.42931,2.2916465,1.9241755,0.54829174,0.016220456
666,simulation6,2.7984283,0.43053958,5.42866,1.4250101,2.350164,1.9111642,0.55139184,0.016220456
667,simulation6,2.6473582,0.53121454,4.9066916,1.4951005,2.0888114,1.9731035,0.5326398,0.016220456
668,simulation6,2.7596743,0.58364886,5.1626935,1.575763,2.203253,1.9532682,0.53065246,0.016220456
669,simulation6,2.6597412,0.408855,5.0679965,1.3711134,2.182327,1.9441632,0.5486604,0.016220456
670,simulation6,2.786053,0.43809307,5.387143,1.430087,2.329583,1.9159852,0.5499457,0.016220456
671,simulation6,2.796215,0.5128623,5.3348413,1.5104023,2.294161,1.9291217,0.540748,0.016220456
672,simulation6,2.8082037,0.51239175,5.367504,1.5126668,2.3095365,1.9259449,0.54121584,0.016220456
673,simulation6,2.7539828,0.5156551,5.219175,1.503475,2.2395902,1.9405173,0.5389606,0.016220456
674,simulation6,2.7291517,0.6868412,4.9708896,1.6765803,2.0980473,1.9830283,0.5166609,0.016220456
675,simulation6,2.7264664,0.59027463,5.0681753,1.5747098,2.1581013,1.9630718,0.5287189,0.016220456
676,simulation6,2.6865306,0.6240402,4.9178596,1.6010284,2.0813212,1.9817748,0.52261937,0.016220456
677,simulation6,2.7704625,0.400047,5.385637,1.3869355,2.3344219,1.9119844,0.5543248,0.016220456
678,simulation6,2.8105536,0.48530886,5.40284,1.4849023,2.3300679,1.919611,0.54474765,0.016220456
679,simulation6,2.7666087,0.46161896,5.309977,1.4501257,2.2899919,1.9259489,0.54622966,0.016220456
680,simulation6,2.7917504,0.49255267,5.344492,1.488174,2.3016493,1.9259962,0.5431618,0.016220456
681,simulation6,2.7163167,0.53296036,5.100108,1.5126327,2.1811886,1.9538976,0.5354549,0.016220456
682,simulation6,2.6592574,0.53735363,4.93382,1.5042316,2.100966,1.971011,0.532397,0.016220456
683,simulation6,2.7743495,0.599711,5.184643,1.5960329,2.2111783,1.9528862,0.5291503,0.016220456
684,simulation6,2.7985752,0.4481968,5.4101768,1.4434551,2.3389182,1.914867,0.54909986,0.016220456
685,simulation6,2.740979,0.5263131,5.1734796,1.5115061,2.2166603,1.9460604,0.53718054,0.016220456
686,simulation6,2.7836154,0.50624394,5.3081408,1.5005821,2.282618,1.9309627,0.54115397,0.016220456
687,simulation6,2.7379513,0.7077698,4.9707685,1.7007648,2.094745,1.9853492,0.51430804,0.016220456
688,simulation6,2.7031276,0.5362455,5.059089,1.5130924,2.1610878,1.9583383,0.53446275,0.016220456
689,simulation6,2.8327277,0.5407531,5.403158,1.5479212,2.3221116,1.9256043,0.53848886,0.016220456
690,simulation6,2.7274265,0.47703812,5.1892633,1.4570005,2.231222,1.9392191,0.54292804,0.016220456
691,simulation6,2.7009428,0.4948348,5.0960956,1.4695326,2.1843526,1.9503276,0.53956366,0.016220456
692,simulation6,2.7408543,0.5262446,5.1732216,1.5114052,2.2165496,1.946078,0.53718483,0.016220456
693,simulation6,2.6689293,0.57331485,4.9239907,1.543843,2.0914748,1.9757187,0.52835107,0.016220456
694,simulation6,2.7394466,0.61135155,5.0803013,1.5998428,2.1606994,1.9641616,0.5265454,0.016220456
695,simulation6,2.6550443,0.5373185,4.922007,1.5032203,2.0953212,1.9721947,0.5322165,0.016220456
696,simulation6,2.7332532,0.60260934,5.0731444,1.5892202,2.1586275,1.9639144,0.52741885,0.016220456
697,simulation6,2.742135,0.5021445,5.201919,1.4866055,2.2334838,1.9407159,0.5402591,0.016220456
698,simulation6,2.768625,0.6144513,5.1539693,1.6100838,2.1946824,1.9574118,0.5271347,0.016220456
699,simulation6,2.7914946,0.49255472,5.3438034,1.4881172,2.3013263,1.9260622,0.5431527,0.016220456
700,simulation6,2.8772855,0.44508168,5.6277347,1.4576278,2.4415433,1.8936621,0.55245507,0.016220456
701,simulation6,2.76351,0.6613102,5.091402,1.6578722,2.1586256,1.9684361,0.52119935,0.016220456
702,simulation6,2.75683,0.68830156,5.0457873,1.6845016,2.1334128,1.9756999,0.517682,0.016220456
703,simulation6,2.7428503,0.39229408,5.3195686,1.3725576,2.3045714,1.9174987,0.55433434,0.016220456
704,simulation6,2.8028872,0.37046054,5.505273,1.3634152,2.3949065,1.8972248,0.55943334,0.016220456
705,simulation6,2.8246748,0.44961026,5.479348,1.4507872,2.3711755,1.9083679,0.5498907,0.016220456
706,simulation6,2.7717676,0.5489758,5.2313504,1.5424155,2.2404373,1.9429451,0.5353823,0.016220456
707,simulation6,2.7915583,0.48446706,5.3525925,1.4796934,2.3066275,1.9243431,0.5441791,0.016220456
708,simulation6,2.946185,0.48962587,5.768513,1.519091,2.5012188,1.8851088,0.5492381,0.016220456
709,simulation6,2.7696524,0.48294702,5.295519,1.4730496,2.2801068,1.9296486,0.5436226,0.016220456
710,simulation6,2.703632,0.60270286,4.9913983,1.5824234,2.1198068,1.9719964,0.5262269,0.016220456
711,simulation6,2.7201142,0.43093738,5.217932,1.4073924,2.251308,1.9314795,0.5485468,0.016220456
712,simulation6,2.7796123,0.51973,5.283143,1.5137253,2.2689426,1.9348185,0.53931844,0.016220456
713,simulation6,2.6996303,0.53236175,5.0531983,1.508262,2.1587844,1.9585239,0.5347947,0.016220456
714,simulation6,2.7117143,0.4443368,5.1797423,1.419462,2.2311995,1.936693,0.5464478,0.016220456
715,simulation6,2.7806973,0.64797175,5.1506453,1.6480353,2.1882496,1.961322,0.5234051,0.016220456
716,simulation6,2.7782755,0.49569833,5.305051,1.4883436,2.28271,1.9301164,0.54230386,0.016220456
717,simulation6,2.7249467,0.48281527,5.176619,1.4624215,2.2244637,1.9410611,0.54211277,0.016220456
718,simulation6,2.7781277,0.5113099,5.2880983,1.504594,2.272491,1.9334325,0.5403283,0.016220456
719,simulation6,2.7187068,0.65056634,4.983753,1.6358631,2.1096938,1.9777402,0.52094686,0.016220456
720,simulation6,2.740481,0.50431293,5.195249,1.4884726,2.230047,1.9415917,0.53992957,0.016220456
721,simulation6,2.7990088,0.58011246,5.270985,1.5813341,2.2544599,1.9425037,0.5324124,0.016220456
722,simulation6,2.8729534,0.54227775,5.510469,1.5585396,2.3722603,1.9154943,0.5397702,0.016220456
723,simulation6,2.716526,0.50520474,5.1297517,1.4837924,2.199104,1.9480463,0.5389486,0.016220456
724,simulation6,2.7367642,0.43445072,5.2588444,1.4149274,2.269989,1.9279138,0.54868335,0.016220456
725,simulation6,2.8796716,0.49633157,5.5786624,1.5118262,2.4110124,1.9039578,0.545889,0.016220456
726,simulation6,2.8329034,0.47444123,5.4750075,1.4785659,2.3655212,1.9114907,0.5469749,0.016220456
727,simulation6,2.7004502,0.4970055,5.0924277,1.4716785,2.1823056,1.9509207,0.5392682,0.016220456
